customer_id;age;gender;location;monthly_income;employment_status;education_level;months_active;avg_transaction_value;transaction_frequency;savings_balance;loan_amount;loan_term_days;interest_rate;days_since_last_loan;loan_repaid;transaction_consistency;evening_transaction_ratio;weekend_transaction_ratio;repayment_probability;predicted_repayment;income_category;risk_segment
1153;26;Male;Urban;1176,29;Self-Employed;Primary;16;19,48;11;32,42;585,36;30;6,01;301;1;1,0;0,19;0,11;0,9;1;High;Low Risk
1154;46;Male;Urban;918,7;Self-Employed;None;29;78,21;18;438,75;243,73;90;13,65;47;0;0,46;0,66;0,26;0,39;0;Medium;High Risk
1155;31;Male;Rural;1025,88;Self-Employed;Secondary;16;67,09;12;269,26;231,43;30;13,84;167;0;0,9;0,49;0,48;0,63;1;High;Medium Risk
1156;57;Female;Rural;1046,42;Self-Employed;Secondary;35;5,0;14;243,55;563,57;60;16,13;177;1;0,84;0,35;0,45;0,88;1;High;Low Risk
1157;58;Male;Urban;480,0;Self-Employed;Secondary;3;54,36;12;99,17;876,78;30;14,95;262;1;0,4;0,13;0,41;0,87;1;Low;Low Risk
1158;39;Male;Semi-Urban;815,0;Self-Employed;Tertiary;21;42,47;13;128,81;370,97;60;15,42;94;1;0,81;0,07;0,31;0,81;1;Medium;Low Risk
1159;28;Female;Urban;700,29;Unemployed;Primary;26;40,08;10;261,13;355,84;30;10,21;315;1;0,71;0,17;0,25;0,66;1;Medium;Medium Risk
1160;40;Female;Rural;1113,15;Unemployed;Tertiary;6;5,0;14;225,09;432,26;30;7,6;290;0;0,72;0,08;0,13;0,27;0;High;High Risk
1161;18;Female;Rural;938,97;Employed;Tertiary;15;49,5;16;70,81;235,32;60;12,53;229;1;0,77;0,39;0,31;0,72;1;Medium;Medium Risk
1162;63;Female;Rural;743,54;Employed;Secondary;34;51,54;19;113,79;610,56;30;13,33;190;1;0,63;0,42;0,26;0,73;1;Medium;Medium Risk
1163;54;Female;Rural;415,44;Unemployed;Tertiary;11;26,46;16;126,03;680,41;30;15,03;143;0;0,71;0,6;0,33;0,28;0;Low;High Risk
1164;38;Male;Urban;320,93;Unemployed;Primary;18;82,45;14;117,48;596,44;30;16,46;163;0;0,75;0,34;0,64;0,23;0;Low;High Risk
1165;43;Male;Urban;893,1;Employed;Secondary;5;65,83;17;227,15;466,05;30;8,51;18;1;0,85;0,14;0,34;0,84;1;Medium;Low Risk
1166;63;Female;Rural;584,84;Employed;Secondary;22;28,67;20;97,6;295,04;30;14,57;67;1;0,39;0,18;0,45;0,71;1;Medium;Medium Risk
1167;53;Male;Urban;999,84;Unemployed;Secondary;12;70,46;15;277,9;912,66;30;5,27;97;1;0,96;0,35;0,54;0,62;1;Medium;Medium Risk
1168;40;Female;Semi-Urban;307,06;Self-Employed;Primary;24;40,69;12;51,47;328,51;30;12,83;6;1;0,47;0,44;0,43;0,81;1;Low;Low Risk
1169;18;Male;Urban;1277,89;Employed;Secondary;5;71,1;18;297,62;323,77;60;14,1;302;1;0,85;0,38;0,41;0,95;1;High;Low Risk
1170;57;Male;Urban;999,16;Self-Employed;Primary;13;21,14;15;505,97;141,63;90;7,42;176;1;0,72;0,33;0,56;0,86;1;Medium;Low Risk
1171;32;Male;Urban;829,76;Unemployed;Primary;27;53,4;14;277,88;215,65;60;13,87;205;0;0,44;0,06;0,47;0,32;0;Medium;High Risk
1172;38;Female;Urban;1304,92;Unemployed;Primary;10;25,67;14;145,61;569,92;30;8,81;298;0;0,81;0,36;0,47;0,21;0;High;High Risk
1173;64;Male;Rural;1084,53;Self-Employed;Tertiary;11;33,25;14;149,98;414,64;60;10,82;287;1;0,51;0,52;0,3;0,91;1;High;Low Risk
1174;26;Female;Rural;657,5;Self-Employed;Primary;17;11,37;15;87,65;327,22;30;14,58;228;1;0,91;0,31;0,51;0,83;1;Medium;Low Risk
1175;26;Male;Rural;823,27;Employed;Secondary;34;25,31;11;307,84;340,44;60;11,05;118;0;0,56;0,12;0,66;0,46;0;Medium;High Risk
1176;27;Male;Semi-Urban;210,72;Unemployed;Primary;5;25,19;21;216,3;397,25;30;11,0;269;1;0,4;0,22;0,41;0,61;1;Low;Medium Risk
1177;43;Female;Semi-Urban;1119,26;Employed;Primary;6;22,69;11;19,06;367,12;30;12,96;80;1;1,0;0,04;0,66;0,95;1;High;Low Risk
1178;58;Female;Semi-Urban;711,21;Unemployed;Secondary;32;53,77;12;54,66;780,53;60;14,39;159;0;0,74;0,21;0,39;0,2;0;Medium;High Risk
1179;52;Male;Urban;206,83;Employed;Primary;15;14,68;11;24,29;425,61;30;12,0;187;1;0,87;0,09;0,71;0,68;1;Low;Medium Risk
1180;42;Female;Rural;445,45;Unemployed;Secondary;23;55,98;12;276,24;529,16;60;16,74;187;0;0,53;0,11;0,29;0,31;0;Low;High Risk
1181;43;Male;Urban;1061,27;Employed;Secondary;21;70,12;20;99,82;511,84;60;10,99;307;1;0,32;0,17;0,61;0,75;1;High;Medium Risk
1182;28;Male;Urban;1284,14;Self-Employed;None;24;32,22;14;283,39;518,63;30;15,7;193;1;1,0;0,11;0,19;0,94;1;High;Low Risk
1183;55;Male;Rural;806,13;Employed;None;22;48,3;19;144,18;425,88;60;13,59;259;0;0,7;0,18;0,37;0,56;1;Medium;Medium Risk
1184;19;Female;Urban;505,38;Self-Employed;Secondary;33;43,29;10;279,25;405,15;30;14,02;190;0;0,8;0,32;0,41;0,58;1;Medium;Medium Risk
1185;24;Female;Urban;373,78;Unemployed;Tertiary;12;41,77;15;174,26;628,62;30;8,52;288;0;0,83;0,45;0,15;0,53;1;Low;Medium Risk
1186;35;Male;Urban;1224,38;Self-Employed;Primary;20;5,0;15;294,98;543,93;30;15,65;105;1;0,63;0,22;0,39;0,94;1;High;Low Risk
1187;44;Female;Urban;934,84;Self-Employed;Secondary;22;27,46;11;120,78;348,29;30;12,36;128;0;0,75;0,46;0,66;0,52;1;Medium;Medium Risk
1188;51;Male;Semi-Urban;700,96;Employed;Tertiary;20;79,23;16;126,54;100,0;30;18,94;96;1;1,0;0,28;0,2;0,66;1;Medium;Medium Risk
1189;44;Male;Urban;629,52;Unemployed;Primary;13;56,48;17;154,47;378,61;30;12,77;63;0;0,69;0,34;0,6;0,32;0;Medium;High Risk
1190;34;Male;Urban;1001,55;Self-Employed;Primary;24;45,17;13;283,38;227,93;30;11,94;127;1;0,89;0,26;0,44;0,93;1;High;Low Risk
1191;60;Male;Urban;993,3;Self-Employed;Primary;20;9,59;16;91,78;315,35;30;10,46;222;0;0,3;0,19;0,48;0,35;0;Medium;High Risk
1192;61;Male;Urban;531,02;Self-Employed;Secondary;25;61,86;9;142,34;235,57;60;12,01;292;0;0,92;0,43;0,68;0,55;1;Medium;Medium Risk
1193;41;Male;Semi-Urban;457,29;Self-Employed;Secondary;3;31,77;14;175,01;731,91;30;16,23;325;1;0,4;0,21;0,59;0,78;1;Low;Medium Risk
1194;42;Female;Urban;472,43;Self-Employed;Secondary;12;25,25;12;239,91;730,5;30;14,35;103;1;0,9;0,48;0,11;0,88;1;Low;Low Risk
1195;24;Male;Rural;659,53;Self-Employed;Secondary;3;27,26;12;160,38;651,61;30;12,88;151;1;0,78;0,13;0,45;0,75;1;Medium;Medium Risk
1196;23;Male;Rural;593,06;Self-Employed;Secondary;11;60,21;15;257,76;433,23;30;14,57;113;1;0,68;0,62;0,85;0,86;1;Medium;Low Risk
1197;41;Male;Semi-Urban;1285,43;Unemployed;Tertiary;33;48,58;20;125,22;366,82;90;10,67;54;1;0,68;0,16;0,11;0,68;1;High;Medium Risk
1198;50;Male;Rural;648,87;Unemployed;Primary;9;67,29;20;298,9;201,11;60;10,44;120;1;0,65;0,12;0,43;0,7;1;Medium;Medium Risk
1199;46;Male;Semi-Urban;425,1;Employed;Tertiary;19;72,51;11;275,65;682,88;60;10,12;216;1;0,54;0,25;0,36;0,79;1;Low;Medium Risk
1200;60;Female;Urban;441,95;Employed;Secondary;20;35,21;9;142,71;673,72;30;14,96;122;1;0,66;0,21;0,33;0,75;1;Low;Medium Risk
1201;39;Male;Urban;744,81;Employed;Tertiary;35;49,15;25;272,06;598,56;60;15,26;2;1;1,0;0,53;0,54;0,84;1;Medium;Low Risk
1202;43;Female;Urban;253,36;Employed;Tertiary;6;43,94;15;90,84;278,28;90;9,6;91;1;0,96;0,15;0,75;0,75;1;Low;Medium Risk
1203;45;Female;Semi-Urban;781,96;Self-Employed;Secondary;25;22,76;10;216,18;432,59;30;9,97;163;1;0,53;0,33;0,52;0,79;1;Medium;Medium Risk
1204;38;Male;Urban;399,14;Unemployed;Primary;13;25,64;19;121,03;476,1;30;11,59;118;0;0,75;0,48;0,54;0,29;0;Low;High Risk
1205;24;Female;Urban;1147,58;Employed;Secondary;11;46,72;15;231,33;146,62;30;8,93;60;1;0,72;0,15;0,47;0,91;1;High;Low Risk
1206;34;Male;Urban;834,97;Self-Employed;None;32;48,86;16;183,02;785,77;90;12,71;213;0;0,67;0,06;0,11;0,55;1;Medium;Medium Risk
1207;37;Female;Urban;1436,31;Unemployed;Secondary;10;48,9;12;124,09;229,66;30;16,31;246;0;0,5;0,06;0,73;0,58;1;High;Medium Risk
1208;58;Male;Urban;731,54;Unemployed;Primary;7;48,93;20;42,85;344,08;60;13,1;234;0;0,79;0,28;0,6;0,25;0;Medium;High Risk
1209;37;Male;Semi-Urban;200,0;Self-Employed;Primary;14;33,68;11;178,38;145,63;30;15,08;356;0;0,87;0,32;0,39;0,34;0;Low;High Risk
1210;39;Male;Urban;1237,3;Self-Employed;None;3;92,43;22;319,3;459,29;90;8,04;288;1;0,53;0,51;0,16;0,94;1;High;Low Risk
1211;45;Male;Rural;950,58;Self-Employed;Primary;17;54,64;17;228,42;450,29;30;10,49;77;0;1,0;0,23;0,38;0,59;1;Medium;Medium Risk
1212;57;Male;Rural;997,07;Employed;Primary;27;38,49;11;43,62;696,03;60;6,31;23;1;1,0;0,12;0,57;0,88;1;Medium;Low Risk
1213;24;Male;Urban;499,22;Employed;Secondary;20;58,05;15;176,64;310,49;60;11,81;307;1;0,81;0,08;0,84;0,76;1;Low;Medium Risk
1214;18;Male;Urban;787,15;Employed;None;28;32,98;19;318,84;282,94;30;18,55;100;1;0,45;0,23;0,41;0,77;1;Medium;Medium Risk
1215;49;Female;Urban;855,94;Employed;Secondary;5;50,53;17;169,02;516,03;60;17,31;250;1;0,78;0,62;0,13;0,8;1;Medium;Low Risk
1216;30;Female;Urban;728,65;Unemployed;Secondary;24;58,01;13;102,71;100,0;60;13,16;122;1;0,76;0,21;0,3;0,63;1;Medium;Medium Risk
1217;47;Male;Rural;279,69;Self-Employed;Secondary;28;61,02;16;374,73;766,3;30;12,24;214;0;0,8;0,09;0,43;0,46;0;Low;High Risk
1218;40;Male;Urban;1630,61;Self-Employed;Primary;21;24,85;21;91,93;235,67;30;13,44;261;1;1,0;0,31;0,64;0,83;1;Very High;Low Risk
1219;36;Female;Urban;1050,75;Self-Employed;Tertiary;23;110,58;13;177,37;863,4;30;8,46;331;0;0,66;0,35;0,47;0,44;0;High;High Risk
1220;49;Female;Rural;926,18;Employed;Secondary;28;73,64;26;138,49;341,59;30;12,73;345;1;1,0;0,38;0,58;0,64;1;Medium;Medium Risk
1221;47;Female;Semi-Urban;1194,17;Self-Employed;Secondary;15;90,65;15;265,29;214,62;90;5,57;122;1;0,78;0,21;0,22;0,91;1;High;Low Risk
1222;46;Male;Semi-Urban;993,26;Unemployed;Tertiary;26;44,88;19;248,14;616,62;30;5,0;251;1;0,64;0,05;0,52;0,8;1;Medium;Medium Risk
1223;62;Male;Semi-Urban;596,84;Employed;None;28;54,94;17;110,47;605,1;60;10,96;319;0;1,0;0,38;0,63;0,7;1;Medium;Medium Risk
1224;46;Male;Rural;1174,93;Employed;Secondary;23;50,73;11;130,03;609,95;30;19,12;336;1;0,87;0,26;0,5;0,91;1;High;Low Risk
1225;47;Male;Urban;1055,66;Self-Employed;Primary;20;39,06;16;213,89;520,12;30;17,0;157;1;0,61;0,29;0,23;0,92;1;High;Low Risk
1226;33;Female;Rural;608,21;Self-Employed;Tertiary;17;65,15;17;221,82;947,94;30;15,43;326;1;0,72;0,51;0,48;0,82;1;Medium;Low Risk
1227;57;Female;Urban;1037,0;Self-Employed;Secondary;17;32,33;14;177,12;230,1;30;12,05;148;1;0,83;0,27;0,78;0,89;1;High;Low Risk
1228;36;Male;Rural;727,83;Self-Employed;None;8;63,97;21;169,26;772,32;30;16,68;64;1;0,67;0,24;0,45;0,84;1;Medium;Low Risk
1229;35;Female;Rural;862,54;Self-Employed;None;33;40,04;11;77,14;178,22;60;10,46;357;0;0,73;0,35;0,14;0,54;1;Medium;Medium Risk
1230;18;Male;Urban;979,9;Employed;Primary;30;57,98;15;385,03;830,38;30;8,45;3;1;0,54;0,23;0,23;0,77;1;Medium;Medium Risk
1231;31;Male;Rural;1210,55;Employed;None;10;79,23;17;263,84;570,52;60;10,29;173;1;0,36;0,38;0,47;0,91;1;High;Low Risk
1232;64;Male;Semi-Urban;606,2;Self-Employed;Secondary;31;47,34;13;200,59;811,87;30;7,18;135;1;0,72;0,29;0,39;0,79;1;Medium;Medium Risk
1233;19;Female;Urban;909,49;Unemployed;Secondary;23;65,6;20;297,62;678,43;90;18,8;243;0;0,73;0,24;0,32;0,26;0;Medium;High Risk
1234;45;Male;Semi-Urban;1404,72;Unemployed;Primary;19;39,82;13;179,6;100,0;60;13,63;59;0;0,81;0,4;0,41;0,17;0;High;High Risk
1235;47;Female;Urban;747,19;Unemployed;Tertiary;26;26,37;13;118,56;432,4;30;9,39;44;0;0,58;0,37;0,47;0,3;0;Medium;High Risk
1236;55;Female;Rural;858,97;Self-Employed;Secondary;33;83,23;13;234,6;249,36;30;11,76;71;0;0,43;0,27;0,7;0,39;0;Medium;High Risk
1237;21;Male;Urban;1404,27;Self-Employed;Secondary;4;64,95;12;213,9;798,75;30;11,67;94;1;0,51;0,15;0,63;0,91;1;High;Low Risk
1238;18;Male;Rural;991,24;Self-Employed;None;5;47,31;16;368,18;660,12;30;16,3;30;1;0,91;0,39;0,25;0,84;1;Medium;Low Risk
1239;25;Female;Semi-Urban;357,81;Unemployed;Secondary;32;63,93;23;126,29;530,28;30;18,71;155;0;0,57;0,11;0,31;0,36;0;Low;High Risk
1240;46;Male;Semi-Urban;561,36;Employed;Secondary;10;29,67;17;103,72;417,5;90;15,26;239;1;0,61;0,07;0,37;0,73;1;Medium;Medium Risk
1241;56;Female;Rural;1006,87;Self-Employed;Tertiary;9;58,84;7;410,12;584,71;30;14,23;63;1;0,64;0,24;0,16;0,91;1;High;Low Risk
1242;20;Female;Urban;926,9;Self-Employed;Tertiary;14;54,34;15;318,45;308,37;60;12,96;322;0;0,58;0,51;0,38;0,68;1;Medium;Medium Risk
1243;49;Male;Semi-Urban;848,77;Self-Employed;None;21;63,01;7;263,67;556,27;30;12,35;108;0;0,56;0,48;0,4;0,6;1;Medium;Medium Risk
1244;27;Male;Urban;1448,37;Employed;None;28;82,83;18;131,64;475,35;30;12,28;67;1;0,53;0,46;0,46;0,93;1;High;Low Risk
1245;27;Female;Semi-Urban;614,75;Self-Employed;Secondary;30;78,96;8;241,77;336,65;60;12,34;34;0;0,98;0,2;0,39;0,52;1;Medium;Medium Risk
1246;36;Female;Urban;777,68;Self-Employed;Secondary;17;22,22;14;70,94;639,09;30;11,41;250;1;0,84;0,22;0,72;0,85;1;Medium;Low Risk
1247;63;Male;Urban;211,07;Self-Employed;Primary;16;10,1;14;148,66;877,16;60;10,65;353;0;0,95;0,43;0,38;0,33;0;Low;High Risk
1248;51;Male;Rural;1148,2;Self-Employed;Secondary;16;54,91;13;83,65;214,33;30;8,82;35;1;0,99;0,17;0,48;0,92;1;High;Low Risk
1249;50;Male;Urban;560,34;Employed;Secondary;5;53,39;10;124,7;688,94;60;11,3;131;1;0,23;0,2;0,47;0,81;1;Medium;Low Risk
1250;40;Female;Urban;1117,14;Unemployed;Tertiary;31;27,28;14;80,86;338,53;60;8,07;304;1;0,77;0,04;0,48;0,76;1;High;Medium Risk
1251;45;Female;Urban;1085,61;Self-Employed;Primary;8;30,78;10;269,59;616,8;60;10,31;221;1;0,58;0,38;0,53;0,93;1;High;Low Risk
1252;49;Female;Urban;1504,73;Self-Employed;Primary;25;34,59;20;378,74;376,57;60;11,67;166;1;0,92;0,13;0,54;0,9;1;Very High;Low Risk
1253;24;Male;Urban;994,78;Employed;Primary;30;76,7;6;297,63;440,06;30;12,78;273;1;0,55;0,21;0,59;0,81;1;Medium;Low Risk
1254;46;Male;Urban;693,17;Employed;Primary;16;40,55;24;274,91;459,84;30;12,73;59;0;0,49;0,49;0,36;0,53;1;Medium;Medium Risk
1255;25;Female;Urban;936,09;Self-Employed;Secondary;16;19,92;16;166,38;772,27;30;13,48;341;1;0,41;0,48;0,6;0,81;1;Medium;Low Risk
1256;18;Male;Urban;572,22;Self-Employed;Primary;22;48,71;19;219,22;481,59;30;13,23;112;0;0,64;0,14;0,6;0,53;1;Medium;Medium Risk
1257;20;Male;Rural;895,75;Self-Employed;Primary;15;49,95;12;92,78;432,16;30;17,38;220;0;0,88;0,26;0,59;0,76;1;Medium;Medium Risk
1258;41;Male;Urban;739,73;Employed;Primary;29;29,36;15;70,08;483,42;60;16,97;278;1;0,75;0,02;0,47;0,85;1;Medium;Low Risk
1259;40;Female;Semi-Urban;778,9;Unemployed;Tertiary;4;61,81;11;54,71;879,22;30;10,85;67;1;0,46;0,04;0,64;0,64;1;Medium;Medium Risk
1260;25;Female;Semi-Urban;530,49;Self-Employed;Tertiary;26;72,74;12;77,99;612,02;90;14,76;314;1;1,0;0,27;0,16;0,82;1;Medium;Low Risk
1261;64;Male;Urban;890,13;Employed;Primary;31;42,89;17;268,72;377,91;90;11,47;345;1;0,83;0,26;0,29;0,76;1;Medium;Medium Risk
1262;54;Male;Rural;1047,27;Self-Employed;Tertiary;5;19,92;12;279,68;799,63;60;6,99;262;1;0,86;0,34;0,46;0,96;1;High;Low Risk
1263;20;Female;Semi-Urban;304,37;Unemployed;Secondary;6;44,53;6;109,85;536,11;90;13,99;268;1;0,96;0,35;0,21;0,49;0;Low;High Risk
1264;50;Female;Semi-Urban;593,42;Self-Employed;Primary;4;56,03;12;229,36;327,42;60;10,42;130;1;0,37;0,06;0,26;0,8;1;Medium;Medium Risk
1265;45;Male;Rural;850,41;Employed;Secondary;22;6,84;13;314,2;578,74;30;9,96;266;1;0,52;0,34;0,52;0,74;1;Medium;Medium Risk
1266;64;Male;Urban;200,0;Self-Employed;Primary;17;59,63;18;184,81;469,97;60;10,25;207;0;0,86;0,19;0,27;0,39;0;Low;High Risk
1267;25;Male;Rural;1322,08;Employed;Tertiary;34;42,5;13;125,66;100,0;60;9,74;211;1;0,54;0,25;0,32;0,93;1;High;Low Risk
1268;51;Female;Rural;586,67;Employed;Primary;3;50,87;12;158,34;566,15;30;17,5;50;1;0,64;0,43;0,4;0,77;1;Medium;Medium Risk
1269;52;Male;Rural;518,57;Employed;None;9;44,21;16;343,09;284,93;30;8,38;287;0;0,68;0,22;0,57;0,75;1;Medium;Medium Risk
1270;49;Male;Urban;737,8;Self-Employed;Primary;15;34,93;12;193,05;245,47;30;11,54;41;1;0,44;0,27;0,33;0,77;1;Medium;Medium Risk
1271;41;Female;Semi-Urban;841,21;Employed;Secondary;3;47,78;16;413,57;111,38;30;6,93;246;1;0,63;0,45;0,17;0,68;1;Medium;Medium Risk
1272;31;Female;Semi-Urban;573,06;Unemployed;None;16;39,82;11;133,24;525,64;90;9,81;194;0;0,88;0,12;0,58;0,25;0;Medium;High Risk
1273;49;Male;Urban;1094,12;Employed;Primary;31;42,85;17;149,39;470,49;30;8,06;243;1;0,85;0,38;0,5;0,94;1;High;Low Risk
1274;63;Female;Urban;919,91;Employed;Secondary;5;32,39;12;59,47;689,82;30;13,55;199;0;0,92;0,51;0,37;0,7;1;Medium;Medium Risk
1275;60;Male;Urban;548,83;Self-Employed;Secondary;26;60,74;10;307,24;340,5;30;7,43;357;1;0,9;0,09;0,45;0,86;1;Medium;Low Risk
1276;33;Male;Semi-Urban;643,28;Employed;Secondary;3;74,74;12;209,42;403,74;30;16,29;120;1;0,78;0,23;0,32;0,83;1;Medium;Low Risk
1277;21;Male;Rural;344,97;Self-Employed;Primary;12;32,53;23;109,98;895,91;30;8,06;333;0;0,77;0,26;0,2;0,43;0;Low;High Risk
1278;54;Female;Rural;424,0;Employed;Primary;15;47,66;13;164,14;105,02;30;8,88;327;0;0,75;0,33;0,46;0,64;1;Low;Medium Risk
1279;38;Male;Urban;916,28;Employed;Secondary;11;28,1;22;248,55;743,18;90;14,02;202;0;0,57;0,37;0,71;0,6;1;Medium;Medium Risk
1280;31;Female;Rural;551,94;Employed;Secondary;16;57,76;11;117,32;344,04;30;17,64;105;0;0,49;0,22;0,14;0,49;0;Medium;High Risk
1281;48;Female;Urban;1341,29;Self-Employed;Secondary;12;54,48;14;234,23;1122,95;60;10,69;249;1;0,56;0,25;0,22;0,9;1;High;Low Risk
1282;35;Female;Urban;821,28;Employed;Primary;25;38,42;12;289,95;644,43;30;13,78;288;1;0,63;0,26;0,59;0,78;1;Medium;Medium Risk
1283;24;Female;Rural;394,15;Self-Employed;Secondary;9;48,35;16;156,65;374,4;90;8,87;78;0;0,57;0,06;0,39;0,59;1;Low;Medium Risk
1284;27;Female;Semi-Urban;457,0;Self-Employed;Secondary;4;67,31;16;13,85;221,25;30;10,47;164;1;0,78;0,53;0,34;0,81;1;Low;Low Risk
1285;24;Male;Semi-Urban;1115,89;Self-Employed;Secondary;17;17,85;14;172,96;581,85;60;11,67;333;1;0,74;0,3;0,46;0,94;1;High;Low Risk
1286;50;Male;Semi-Urban;777,05;Self-Employed;Secondary;11;24,16;13;149,62;118,04;60;9,52;118;0;0,76;0,12;0,57;0,51;1;Medium;Medium Risk
1287;40;Female;Urban;1097,6;Self-Employed;Primary;19;61,64;20;75,46;637,7;60;15,42;56;1;0,77;0,03;0,41;0,96;1;High;Low Risk
1288;38;Male;Urban;690,05;Unemployed;Primary;20;51,09;13;258,68;221,25;30;14,41;187;0;0,94;0,42;0,71;0,26;0;Medium;High Risk
1289;36;Female;Rural;631,93;Employed;Primary;17;48,6;20;262,57;306,03;30;10,41;51;0;0,7;0,39;0,45;0,59;1;Medium;Medium Risk
1290;36;Female;Semi-Urban;1135,83;Employed;Secondary;20;68,86;14;221,82;100,0;30;5,0;71;1;0,9;0,34;0,17;0,92;1;High;Low Risk
1291;53;Male;Urban;542,43;Employed;Primary;26;64,09;14;156,65;526,03;30;9,82;240;1;0,8;0,27;0,78;0,75;1;Medium;Medium Risk
1292;46;Female;Urban;946,72;Employed;Secondary;25;84,3;14;213,51;555,88;30;15,78;323;0;0,93;0,18;0,31;0,62;1;Medium;Medium Risk
1293;35;Male;Urban;736,46;Employed;Secondary;14;67,9;13;134,99;505,67;60;11,63;99;1;1,0;0,11;0,3;0,77;1;Medium;Medium Risk
1294;19;Male;Rural;1063,62;Self-Employed;Secondary;25;60,51;13;268,48;155,54;30;15,07;337;1;0,82;0,23;0,34;0,84;1;High;Low Risk
1295;18;Male;Urban;1345,55;Self-Employed;Secondary;23;48,92;13;156,24;786,93;30;16,95;154;1;0,72;0,09;0,54;0,9;1;High;Low Risk
1296;64;Male;Urban;682,35;Unemployed;Primary;28;47,12;18;174,79;467,59;90;13,82;58;0;0,72;0,2;0,18;0,22;0;Medium;High Risk
1297;22;Female;Urban;635,86;Employed;Secondary;10;49,94;20;183,12;395,64;90;15,39;274;0;0,61;0,55;0,57;0,55;1;Medium;Medium Risk
1298;37;Female;Urban;999,74;Employed;None;32;54,46;12;526,72;660,65;90;10,29;258;1;0,6;0,14;0,55;0,89;1;Medium;Low Risk
1299;28;Female;Semi-Urban;475,4;Unemployed;Secondary;4;25,87;11;98,03;411,94;30;15,49;200;0;0,88;0,17;0,47;0,45;0;Low;High Risk
1300;59;Male;Urban;1284,94;Unemployed;Tertiary;7;55,27;10;152,96;588,24;30;11,37;294;0;0,51;0,27;0,37;0,23;0;High;High Risk
1301;19;Male;Rural;1233,81;Self-Employed;Tertiary;33;45,13;13;39,78;343,95;60;9,7;321;1;1,0;0,13;0,58;0,91;1;High;Low Risk
1302;20;Female;Rural;500,26;Self-Employed;Secondary;35;57,14;6;225,42;663,23;30;18,34;328;1;0,67;0,36;0,12;0,76;1;Medium;Medium Risk
1303;40;Male;Semi-Urban;325,06;Unemployed;Primary;6;38,45;11;373,12;658,1;30;11,94;283;0;1,0;0,2;0,43;0,22;0;Low;High Risk
1304;29;Female;Urban;451,83;Self-Employed;Secondary;8;36,81;17;177,09;409,36;30;9,86;175;1;0,56;0,61;0,18;0,74;1;Low;Medium Risk
1305;37;Female;Semi-Urban;456,39;Employed;Primary;25;54,61;21;135,78;530,45;60;13,28;97;0;0,75;0,72;0,61;0,5;1;Low;Medium Risk
1306;22;Female;Rural;1040,53;Unemployed;Secondary;21;59,55;13;193,92;495,04;30;8,74;348;0;0,63;0,32;0,34;0,26;0;High;High Risk
1307;54;Female;Semi-Urban;1264,75;Self-Employed;Tertiary;10;37,92;23;303,47;474,98;60;8,23;181;1;0,54;0,31;0,42;0,94;1;High;Low Risk
1308;55;Male;Semi-Urban;1037,04;Employed;Tertiary;15;76,38;12;338,15;262,41;30;11,37;271;1;0,91;0,45;0,6;0,94;1;High;Low Risk
1309;47;Female;Urban;729,14;Self-Employed;Secondary;3;76,25;16;95,29;290,53;30;7,68;34;0;0,48;0,55;0,6;0,72;1;Medium;Medium Risk
1310;26;Male;Urban;902,75;Self-Employed;Secondary;8;18,35;17;265,82;422,94;30;10,58;330;1;0,56;0,1;0,48;0,83;1;Medium;Low Risk
1311;51;Female;Urban;539,07;Unemployed;Secondary;9;34,46;14;189,84;513,77;30;8,06;362;0;0,82;0,24;0,29;0,26;0;Medium;High Risk
1312;61;Male;Rural;1129,16;Employed;Tertiary;29;52,32;16;344,25;323,28;90;14,94;86;1;0,85;0,37;0,53;0,92;1;High;Low Risk
1313;52;Female;Urban;929,61;Unemployed;Tertiary;17;57,42;16;429,52;502,89;90;17,05;157;1;0,42;0,12;0,29;0,66;1;Medium;Medium Risk
1314;39;Female;Urban;1031,96;Self-Employed;None;25;92,65;15;382,06;100,0;30;7,83;324;1;0,82;0,33;0,48;0,96;1;High;Low Risk
1315;61;Male;Urban;581,74;Self-Employed;Primary;26;52,82;18;101,38;500,58;90;18,39;115;1;0,73;0,32;0,72;0,85;1;Medium;Low Risk
1316;41;Male;Urban;749,42;Employed;Secondary;17;47,67;14;115,85;515,42;60;14,28;7;1;0,52;0,42;0,33;0,74;1;Medium;Medium Risk
1317;34;Female;Urban;1017,52;Self-Employed;Primary;6;27,24;17;369,44;663,75;30;12,73;106;1;0,54;0,31;0,54;0,91;1;High;Low Risk
1318;27;Male;Urban;1233,05;Unemployed;Primary;19;18,29;17;189,6;784,53;60;7,43;106;1;0,29;0,25;0,51;0,76;1;High;Medium Risk
1319;47;Male;Urban;617,57;Employed;None;33;47,33;14;123,06;636,88;90;7,08;113;1;1,0;0,23;0,59;0,82;1;Medium;Low Risk
1320;63;Male;Urban;1034,14;Employed;None;12;91,15;11;63,73;859,48;30;11,89;9;1;0,9;0,08;0,13;0,94;1;High;Low Risk
1321;40;Male;Urban;586,38;Self-Employed;Primary;29;45,76;15;213,97;494,14;30;11,48;283;0;0,44;0,06;0,2;0,59;1;Medium;Medium Risk
1322;49;Female;Urban;1435,16;Self-Employed;Primary;8;34,55;18;158,8;509,26;30;11,12;59;1;0,86;0,14;0,47;0,94;1;High;Low Risk
1323;34;Male;Semi-Urban;675,55;Employed;Primary;8;59,04;12;239,03;661,34;30;12,15;265;1;0,59;0,42;0,6;0,74;1;Medium;Medium Risk
